8.032845581939353607e+00,-3.274349605482919756e+00,5.355679523628756655e+00,-2.485418927842726777e+00
1.468041375749792721e+01,-3.484511932502906806e+00,-5.932718088446417681e+00,-5.401434312034829155e+00
3.756170636887767866e+00,-5.464487697899063967e+00,-2.660519973731415799e+00,-4.549171093315659831e-01
-8.363860210876610246e-01,-4.088606967282514049e+00,-1.143533015421049237e+00,3.650327644264490523e-01
-1.261391843704204319e-01,-2.012351461444969125e+00,-4.563559231617494993e-01,-1.877034820765496048e-01
-4.857578951262299660e-01,-5.814948760508225512e+00,2.108967747982589014e+00,-2.724193238215096180e+00
6.199173463523619532e+00,-5.703262308471377828e+00,-3.383350667546778379e-01,-2.433170370430799423e+00
-6.090372472482404653e+00,3.723097662689492271e+00,3.568966891359010685e+00,-5.918712372232775021e-01
1.915798983569983704e+01,5.154359696784251987e-01,-2.496580726865944566e+00,-1.791753305103574778e+00
-3.085891594312754282e+00,-2.012619181679339064e+00,-1.312954450877722223e+00,-6.163031414865061119e-01
-7.999816716151122442e+00,6.389068989463062564e+00,6.336025517381246863e-02,-9.804877624329458863e-01
-7.013986670819286395e+00,4.604958948210972736e+00,-9.052480940633509388e-01,-9.754492049889633698e-01
-6.443215694587247633e+00,-3.384142619635961857e+00,3.022531579221009457e-01,-2.044346633448762829e-01
-8.261470426027299752e-01,-5.806559456233316041e+00,4.101795816081820867e+00,-2.115808102331715457e+00
1.261680490890915385e+00,-2.453156864333070786e+00,-4.568355583133396070e-01,-1.261881069446340264e+00
4.159996869015076371e+00,9.354470993439138127e+00,9.110183559032794420e+00,-1.318725500862697908e+00
4.250531749790687819e+00,1.693025862562048234e+00,7.767050196048026933e+00,3.319345569044920286e-01
-7.676265996384688428e+00,5.025830273497627232e+00,1.332190555836411106e+00,-1.833723762908958888e+00
-3.122123395831503778e+00,2.752864803529088356e+00,2.165058140382370155e-01,6.063202900702692189e-01
1.577233399830670280e+01,1.629361063031677936e+00,6.848555046513375544e+00,-1.527272983651976723e+00
1.750763477714377236e+00,-8.726083919339325590e+00,1.079298757674120868e+00,-1.583917433054536916e+00
1.259957025948198961e+01,4.169981160896654160e+00,-3.969429769617262238e+00,5.113849452487984060e+00
-7.187817677272644090e+00,2.533193825898641727e+00,-1.470395235672774525e+00,-1.504621236966549480e+00
5.907960771319296533e+00,2.325442226912364796e-01,-2.296355845858347067e+00,6.335575235113301007e-01
1.682831237501173804e+00,5.009826823086406256e-01,1.338658086121294222e+00,2.886405320982971645e+00
-3.350180531134100970e-01,-5.302671491629263656e+00,-2.841775312212868609e+00,-3.114175673810701372e+00
-4.372614761068145839e+00,8.591648179133803964e-01,-3.423492236316347359e+00,-1.905570610232712347e+00
8.596766174473001954e+00,2.756490069125106412e+00,1.282346124429860401e+00,6.595398373119169655e+00
7.843935936706147860e-02,-7.270220536389924160e-01,-4.233409432558454810e-01,-2.349445048681525705e+00
4.254888102122551530e+00,-2.789183116940075369e+00,-4.394530695278882959e+00,-1.522833024197510321e+00
1.180712004138926435e-01,-2.914257652699476786e+00,-8.496625801176822534e-01,1.317894854512212666e+00
-5.006049891632608606e+00,4.601633022316638844e+00,1.176041813941322900e+00,-2.055424614719308707e+00
2.791609314876204007e+00,1.003566190144076309e+01,-1.866326215027484525e-01,2.679552590760370112e+00
6.982578095282724107e+00,-4.943052697334865186e+00,1.328674222530166427e+00,-3.897976712614831918e+00
-2.216928408405753892e+00,7.562192638469816819e-01,-3.468493325114281767e+00,-7.895755384030678226e-01
3.834841324075684010e+00,4.460878496604798293e+00,-1.504133452692629769e+00,1.442887939641353867e+00
-2.270642286080359007e+00,2.650220185334153378e+00,1.798381518841846827e+00,-3.591532936208876037e-01
1.230136921563700803e+00,2.498379027138289743e+00,5.305148234264221996e-01,1.564470233073114613e+00
-6.688491906555221078e+00,5.682613830280454081e+00,-1.205605967063930972e+00,-8.649472119874775933e-01
1.827004886150816576e+00,4.403213707189905790e+00,3.739919743989942980e+00,-2.645662520244065341e+00
-8.787854883779456117e+00,3.190425754044991180e+00,2.389666770312711019e+00,-2.531397504037066759e-01
1.593530148023563742e+00,1.336034853513580645e+00,-4.630405326597360371e+00,-9.399353466717761396e-01
-7.897164698831851126e+00,3.956985570481592163e+00,-1.985928962418155086e+00,-1.464599934573059536e-01
7.263682454001978428e-01,7.606127959150573048e+00,-3.325221130953648352e+00,2.866109647122783155e+00
-1.686699430823785484e+00,1.258881075117384674e+00,-2.642030184825702399e+00,-4.302466606481510247e+00
-2.122498589370071187e+00,-3.423476447435393144e+00,-5.334350443148203169e+00,-2.132160286419292061e-01
-7.359201712105715387e+00,1.739701349006172570e+00,1.639377881537349646e+00,-1.415267188618323901e+00
