8.107139787292623190e-01,-2.680576676790527024e+00,2.955531967400498061e+00,-8.965130950929239839e-03
9.874235220861186102e-01,-6.447378371143151377e+00,-5.809369103343767771e-01,7.938185152604551043e-01
4.523566280661428962e+00,1.050417374395135006e+01,-3.143301854010617458e+00,6.282902266926273516e-01
2.937473627730164960e+00,-5.398985296955605584e+00,-5.788546569551481724e+00,1.491840110213487058e+00
9.168341138922336597e+00,6.070262310151759877e+00,-1.426758883940574707e+00,6.704832711206475615e+00
7.136700436557829264e+00,2.788463167773134188e+00,9.634398444696222086e+00,-3.011827430197760780e+00
-8.445552863117951503e+00,-4.005728031491193164e+00,1.624619159878941232e+00,1.130560857645029893e+00
-1.609374463359746876e+00,-4.276498753397625308e+00,-5.404811612017770273e-01,-8.913801613742431407e-01
5.509544072223815370e+00,-6.794046980239746292e-01,-4.850090158519334338e+00,-1.975684734037769230e+00
1.603409475667513817e+01,-2.952460907058497508e+00,-7.991340445974373097e-01,-2.423789046979444528e+00
-9.999764847098653320e+00,4.103758265546419537e+00,4.244598300362772747e+00,-1.572259725680876574e+00
-4.184669350925211084e+00,2.113359463398754468e+00,1.817737856408354391e+00,-1.599577737468916405e+00
-7.803831617684392485e-01,5.825836686254857316e-02,5.328874234264984189e+00,-2.256889929876743750e+00
5.361103023697088688e+00,2.004732011639418054e+00,1.680433548980137637e+00,7.921093178287604175e+00
-5.855256156965880976e+00,-7.315862533234243514e+00,2.715635360844577129e+00,9.535330641327657286e-01
-1.139531270199555202e+01,1.462375696122112601e+00,-1.724106739902190322e+00,-1.400737276076634785e+00
-1.765791831209747809e+00,-5.633479501438587000e+00,-2.427701871521830146e+00,1.545034840550155053e+00
5.432638600130059281e+00,1.623736146512966827e-01,-7.012699507562182299e-01,-1.735254221969046107e+00
5.916723670658123879e+00,7.295293129144882371e+00,-1.013394211863055672e+00,3.668379773397921984e+00
2.002683929080732117e+00,-5.412953386222663532e+00,-2.470225477297377292e+00,1.156147146159286487e+00
7.979646450897783794e+00,-8.610190662468645284e-01,-2.197096824822483363e+00,1.335012378299845981e+00
