8.579692347571112876e+00,2.106421818566118098e+00,5.370097969534746163e+00,8.256470506018553479e+00
-6.048982435517075151e-01,-1.107252088356789788e+00,2.603227035605686357e+00,3.379711675891414302e+00
-5.496520549060512906e-01,7.768392355700189711e+00,-3.405298713799621790e+00,1.823793489279456503e+00
-1.718855056492805677e-01,2.552366255248079141e-01,-5.382572338361735653e+00,-5.164527946792636826e+00
-1.754883887513623009e-01,3.273458633830977682e+00,-4.749848140770828175e-01,-1.174798608110454001e+00
-6.180665720670415197e+00,-3.918708844979277850e-01,-4.200173850454852698e+00,-1.488927326174471766e+00
2.303817171719906298e+00,1.401452475092914263e+00,6.209583655158443793e-01,1.477644439683486022e+00
-3.728928498165036132e+00,1.370427273725017381e+00,-1.238434574847355196e-02,-1.833117999273706555e+00
-4.333946548769959328e+00,3.791317835593281949e+00,-1.020282583370061946e+00,-3.355025527526932727e+00
-4.682062862651733548e-01,1.850570773135090441e+00,-2.631963967958732553e+00,-4.087774917229643812e+00
-4.884760197857739072e+00,-5.029428790997860332e+00,-8.738153375418861168e-01,5.186699693802713229e-01
-3.598998860731581484e+00,-5.103687157361480153e+00,8.884170715267644125e-01,-7.199249468211197378e-01
1.653761990874359267e+00,3.815083207195253401e+00,1.720335620885081074e+00,-3.601915170125244980e-01
-4.143208562464868905e+00,1.450576638729815349e+00,-2.952998063990212252e+00,-3.634547317521708454e+00
-3.591941713885534959e+00,6.120778678230315989e-02,-1.870079890533456801e+00,2.862840392058522143e-01
-4.892424937965929921e+00,1.701314019605234984e+00,-2.158903357573810133e+00,3.530462795192145453e+00
-9.118648784362846982e+00,3.801779514812861915e+00,-3.533627415762311763e+00,-2.649919086863725237e+00
9.693144850385859712e+00,4.038880337615313287e+00,-1.765822749582445672e+00,-2.766842416155246731e+00
2.876026876061219983e+00,5.342400853274201999e+00,4.582449919076811540e+00,1.406011707904250230e+00
1.128535219611642937e+00,-1.785687429241541890e+00,2.706064542381500182e+00,-1.132090394821009482e+00
1.690487401762716502e+01,5.727962552248713202e+00,3.169836126630066975e+00,1.835908804941894346e+00
3.591044644721781420e+00,-5.625323117003145912e-01,-1.825589600789034206e+00,2.927211711220623513e+00
-4.056465512188883515e+00,-4.834217029054181047e+00,-1.810735093198697188e+00,1.545754185343630960e+00
-3.776139761083228574e+00,-4.971492309767978846e+00,4.413278154681305132e+00,6.193283180325931392e-01
7.363251241850156781e+00,-2.459537335051669160e+00,1.608997134630688608e+00,3.018229900910930130e+00
2.404027326229948081e+00,2.167433480423510694e+00,3.896407115709229263e+00,-3.170963861271545170e+00
6.241437524973445505e+00,1.451847008764509672e+00,1.774761300009219944e+00,-2.707451989262250058e-01
4.649419107415799779e+00,1.563087211354506678e+00,3.046540255621942528e+00,-4.047039922693278058e+00
1.011186373814287665e+00,-1.653274687186318204e+00,-3.669640205997097393e+00,-1.727586229441471666e+00
7.478052082295084446e+00,-3.057850684092978444e+00,5.021314812207628542e+00,1.349424654630280385e+00
-4.594583995572867785e+00,-2.082898942054123292e+00,-1.749645262869267803e+00,-3.104036842363080417e-01
-2.564795239973677088e+00,-2.352013511089983133e+00,2.263197528985585461e+00,-7.773820766846322172e-01
-3.091322574330602979e+00,-2.650466976636860039e+00,1.218232270476069745e+00,6.134145515983049357e-01
-4.467542017754228212e+00,4.117534656838523155e+00,-1.393659643919838320e+00,-2.976410748471792989e+00
7.983482370973250530e-01,2.369850610291887705e+00,3.399320593964520132e+00,-1.476403212117615826e+00
1.359329391916369312e-01,-2.816231465544082102e+00,5.114278397463965398e+00,4.980738246932092217e+00
-3.787532472826052654e+00,-4.273233102829586016e+00,-3.594025346404897459e+00,1.854485369682589702e-01
2.861761346049565891e+00,-5.236016873359450763e+00,4.295839441454891272e+00,5.815444619290522921e-01
-2.843572480727940999e+00,-4.015247994192338687e+00,5.655694013722861735e-02,-1.450596901117796600e+00
4.273020460845541990e+00,-3.654388624670526831e+00,1.047158368871419443e+00,-1.051286849954312430e+00
-2.709766971291856841e+00,-1.228684015614236902e+00,4.611809257043744115e-01,3.997022162888706487e-01
-1.464239579222938126e+00,5.655880929358350961e+00,3.060264152613814126e+00,2.200636455514076439e-01
1.651421713885671139e+01,5.879806299030045785e-02,1.444049780772830305e+00,-4.870964666885995165e+00
2.065964189368001769e+01,1.348789214448338925e+01,3.276610572565720414e+00,1.092695704388639655e+01
-5.012799678521198121e-01,-1.470665640246167305e+00,-1.001268155563932227e+00,-2.150709681506571158e+00
7.585890099387581742e+00,7.137729833327224327e+00,-2.737869331003776718e+00,-1.946743903827212963e+00
4.310682190849142170e-01,-7.224910820674365297e+00,1.835440297686441735e-01,8.959221982930467565e-01
-5.838035140104946841e-01,-4.524366422932018850e+00,1.455682153167470405e+00,1.287241547354396887e-01
8.159649217103691399e+00,-5.965624813698526818e-01,-7.794542056506513994e+00,-3.106348099017037345e+00
-2.570819607252813555e+00,9.946729000093001982e-01,3.105571672248843562e-01,-2.013981776093571874e+00
-3.672363461933637385e+00,1.913307840470805488e+00,1.598713206998126246e+00,-7.926276882498795723e-03
-1.641561177843249286e+00,-1.589339241999858654e+00,2.886348779368213879e+00,2.185082311643208541e+00
-7.614303704624227898e+00,-5.310305853313269653e-01,4.725489986489129102e+00,-1.477114898402662746e+00
-1.543160003001142089e+00,5.816826843798568181e-01,1.476962037210071355e+00,-2.861583522903005328e+00
3.431082042614456373e+00,7.198448843889649895e-01,2.310153126679147739e+00,-6.753631758106151128e-01
6.696549346685554127e+00,8.793133787797906553e-01,-1.186111378917473091e+00,6.106840324208908655e+00
1.145053189332341015e+00,-5.007342135586013931e+00,-6.136097226837496699e+00,-2.398653675795011875e+00
4.029737429011249206e-01,-3.526654510387013719e+00,2.363876809960851144e+00,-1.523378983013097043e+00
-5.542150665263847031e+00,1.415982371190508626e+00,2.815872171050725736e+00,-1.636262891007551401e+00
7.607740355660336462e+00,-4.031265983170562173e+00,7.595550286141402596e-01,-1.093077101658247674e+00
8.963943399514482380e+00,-1.726021103202674656e+00,-3.915066149533941608e+00,1.364059183509758189e+00
-5.522850514622115625e+00,-3.929435847499182510e-01,4.135323769231090019e+00,-9.018178636201388265e-01
-4.136606685512820292e+00,-2.947498596953029182e+00,1.406167385021831029e+00,3.941540813891203920e-01
-2.066971741396052664e+00,-3.085890835818299927e+00,6.063281519195371505e-01,-6.274673915602191343e-01
-3.758719512772735971e+00,-4.587223532859277531e-01,-1.784556720766480309e-01,-1.577516370449295824e+00
1.057399387991326201e+01,1.060064085437315029e+01,-1.316587384622163404e+00,2.423911250371740600e+00
-2.679734177980372500e+00,3.126450344022197125e+00,-4.540276309946883693e+00,-3.722711890140834701e+00
1.032979100326377342e+01,4.001468556789673059e+00,-2.434416363259323202e+00,-4.548210529282669334e+00
1.486842549770565514e+00,-1.283161561125268024e+00,6.770564014154030197e-01,5.545742001938882559e+00
-5.794390969681453285e-01,-1.873940593613784511e+00,3.070389325695900506e+00,1.493406402326507898e+00
-3.890998598201383718e+00,-5.443615923914331134e+00,6.162335623719264355e+00,1.313919600525284226e+00
-6.762891902163932212e-01,-4.592037780223115484e-01,-1.258743906491972764e+00,-3.260884978934424083e+00
1.162799663385443161e+00,-4.832663962685282755e+00,3.986841090454353309e-01,1.602355149384120603e+00
4.240690217649086269e-01,1.741229723597261581e+00,-2.390639908407892200e+00,-2.527860854553726444e+00
-4.739674298205786229e+00,-2.258491941697441108e-01,-2.189047459042521737e+00,-1.294751705088071692e+00
-1.222921250798276294e+00,3.001085985228323372e-01,-7.228081920984337494e-02,-5.312405289416899379e-01
-7.516813184108229962e+00,-3.057495940478942131e+00,2.674053344924554487e+00,-6.889930149542461413e-01
-1.753790900405878261e+00,5.233568421423937522e-01,-4.145754083053271977e+00,2.273715658367146328e-02
-1.012847755940660566e+00,-6.750739736216341491e+00,3.763821678236427992e+00,-8.988848157729095734e-01
6.882315046622695220e+00,3.576593979808803114e-01,-3.947150719890195614e-01,2.714210864780987720e+00
-5.693298990731091358e+00,8.229187893059759507e-01,-1.570727862338548997e+00,-7.648713858795208598e-01
-6.475958863291423562e+00,-2.611401036630544570e-01,4.608776112815975878e+00,-2.322489854488695826e+00
8.315786348310437726e-01,2.550501750009225521e+00,9.372228050074417061e-01,1.112441168003731162e+00
2.306363311688051088e+00,-1.532539441893883359e+00,-7.282167159481062413e+00,-2.288795637075383915e+00
-4.957252152273982637e-01,-3.034162723373566295e-01,3.510071328599976059e+00,9.208008415823503157e-01
-2.793205350191120928e+00,-3.854960628222084740e+00,-3.992328321105814926e+00,6.197935178690123781e-01
1.432505875465789558e+00,-1.518574564547915839e+00,4.482445291959774814e+00,7.666847953098635537e-01
6.246258998386619687e+00,-2.482624148454034785e+00,-1.345200463592966633e+00,2.379136734643588991e+00
7.373708492050988106e+00,-5.742209545678982785e+00,-8.945212883177877661e-01,1.862172555506246829e-01
3.064742462532913159e+00,5.232730325066115462e+00,-1.921567320690373393e+00,-4.953066787662378512e-01
4.871931169683530349e+00,-1.466043763624923058e+00,4.992201745681291492e+00,2.755147636916752241e+00
-8.835216419768032736e-01,-3.411054384024271968e+00,-1.106869080719377507e+00,-2.998280619723851625e+00
6.634887638943579580e-01,2.005358610643968476e+00,1.803296764044341582e+00,-3.232316072569371701e-01
-6.827744239551404526e+00,5.471994819159115231e+00,-2.176401770489246879e+00,-4.559719174593816482e-01
-5.343017741283607513e+00,3.830471179416342770e-02,3.076754420570731341e+00,-8.841591504770569543e-01
-6.016416343779865450e+00,-1.171635284378476527e+00,-2.754965468909997273e-01,-1.597906075130673731e+00
7.957587807368891042e-01,2.251638037179219953e+00,3.040312934059725247e+00,5.986466912443185739e-01
1.424975932862952765e+00,-4.971308444835012885e+00,2.657820575232618387e-01,1.260107062025636937e+00
